CustomerID,Country,Total_revenue,Orders
14550,"United Kingdom",3696.36,216
14551,"United Kingdom",864.32,48
14552,"United Kingdom",823.80,268
14553,"United Kingdom",3937.16,516
14554,"United Kingdom",11760.60,1040
14555,"United Kingdom",1671.56,100
14557,"United Kingdom",3345.52,72
14560,"United Kingdom",13655.40,364
14561,"United Kingdom",5112.28,320
14562,"United Kingdom",22174.48,1844
14565,"United Kingdom",13492.88,552
14566,"Channel Islands",5728.00,16
14567,"United Kingdom",7335.84,156
14569,"United Kingdom",917.36,52
14570,"United Kingdom",892.24,120
14572,"United Kingdom",12436.96,1196
14573,"United Kingdom",7690.63,1079
14576,"United Kingdom",177.00,5
14577,"United Kingdom",3744.00,540
14578,"United Kingdom",674.52,96
14581,"United Kingdom",554.40,68
14582,"United Kingdom",456.44,24
14583,"United Kingdom",4763.60,1448
14584,"United Kingdom",4504.24,432
14585,"United Kingdom",638.60,124
14586,"United Kingdom",949.44,76
14587,"United Kingdom",7398.32,1712
14589,"United Kingdom",198.75,15
14591,"United Kingdom",6641.92,900
14592,"United Kingdom",2353.44,676
14593,"United Kingdom",3274.64,744
14594,"United Kingdom",1843.22,260
14595,"United Kingdom",8623.92,488
14597,"United Kingdom",3899.20,236
14598,"United Kingdom",985.28,220
14600,"United Kingdom",1614.12,104
14601,"United Kingdom",855.84,28
14603,"United Kingdom",4680.00,12
14606,"United Kingdom",51138.10,11293
14607,"United Kingdom",76188.40,376
14608,"United Kingdom",7140.60,80
14609,"United Kingdom",2406.24,16
14616,"United Kingdom",3208.32,20
14618,"United Kingdom",2213.76,64
14619,"United Kingdom",1740.96,88
14620,"United Kingdom",1651.12,104
14621,"United Kingdom",7841.92,404
14622,"United Kingdom",1413.12,92
14623,"United Kingdom",3809.08,564
14624,"United Kingdom",969.80,56
14625,"United Kingdom",3924.52,228
14626,"United Kingdom",12826.92,556
14628,"United Kingdom",3112.64,104
14629,"United Kingdom",4338.12,672
14631,"United Kingdom",4087.92,168
14632,"United Kingdom",512.32,36
14633,"United Kingdom",1439.60,84
14636,"United Kingdom",2439.40,112
14638,"United Kingdom",2125.60,72
14639,"United Kingdom",13853.72,796
14640,"United Kingdom",9151.20,452
14641,"United Kingdom",441.84,28
14642,"United Kingdom",689.76,12
14643,"United Kingdom",2775.24,124
14644,"United Kingdom",3539.04,116
14645,"United Kingdom",2708.76,132
14646,"Netherlands",1272989.00,9256
14647,"United Kingdom",1028.68,124
14649,"United Kingdom",6570.84,868
14651,"United Kingdom",2846.20,436
14652,"United Kingdom",587.92,132
14653,"United Kingdom",8468.80,992
14655,"United Kingdom",8921.72,228
14656,"United Kingdom",1386.16,360
14657,"United Kingdom",3824.96,568
14658,"United Kingdom",1264.76,136
14659,"United Kingdom",11688.64,1156
14660,"United Kingdom",1262.56,132
14661,"United Kingdom",551.80,20
14662,"United Kingdom",3268.08,696
14664,"United Kingdom",2844.56,420
14665,"United Kingdom",8824.80,428
14666,"United Kingdom",781.00,56
14667,"United Kingdom",40178.64,2516
14669,"United Kingdom",5332.76,724
14670,"United Kingdom",1735.56,552
14672,"United Kingdom",3190.60,256
14673,"United Kingdom",7483.20,328
14675,"United Kingdom",2647.44,448
14676,"United Kingdom",12093.76,184
14680,"United Kingdom",141955.52,1233
14681,"United Kingdom",2111.80,36
14682,"United Kingdom",208.00,8
14684,"United Kingdom",5512.20,1860
14687,"United Kingdom",2513.52,60
14688,"United Kingdom",24926.10,1470
14689,"United Kingdom",601.20,68
14690,"United Kingdom",1803.00,240
14691,"United Kingdom",9887.84,336
14692,"United Kingdom",2767.60,312
14693,"United Kingdom",750.60,36
14696,"United Kingdom",9110.66,579
14697,"United Kingdom",798.40,100
14698,"United Kingdom",5927.48,964
14699,"United Kingdom",436.52,32
14700,"United Kingdom",9215.20,484
14701,"United Kingdom",10966.88,1456
14702,"United Kingdom",16108.84,1576
14703,"United Kingdom",1272.68,88
14704,"United Kingdom",6881.96,1844
14705,"United Kingdom",716.00,4
14708,"United Kingdom",4884.68,132
14709,"United Kingdom",23173.36,896
14710,"United Kingdom",2785.36,616
14711,"United Kingdom",12510.88,1560
14712,"United Kingdom",3676.08,104
14713,"United Kingdom",11814.68,1512
14714,"United Kingdom",700.76,44
14715,"United Kingdom",4009.28,328
14716,"United Kingdom",1470.12,236
14719,"United Kingdom",7017.44,1028
14720,"United Kingdom",2857.04,160
14722,"United Kingdom",751.68,116
14723,"United Kingdom",5415.27,1280
14725,"United Kingdom",3008.32,216
14727,"United Kingdom",1074.32,40
14729,"United Kingdom",1706.20,380
14730,"United Kingdom",8715.00,2164
14731,"United Kingdom",1717.80,208
14732,"United Kingdom",12329.20,648
14733,"United Kingdom",43611.16,888
14735,"United Kingdom",31083.72,1000
14737,"United Kingdom",4658.20,68
14738,"United Kingdom",6222.00,244
14739,"United Kingdom",17257.68,256
14740,"United Kingdom",5973.80,368
14741,"United Kingdom",7183.26,305
14744,"United Kingdom",5369.92,116
14745,"United Kingdom",5298.56,304
14747,"United Kingdom",1383.60,76
14748,"United Kingdom",6285.80,392
14752,"United Kingdom",2393.76,24
14753,"United Kingdom",2384.60,128
14754,"United Kingdom",2660.60,172
14755,"United Kingdom",22597.28,1052
14756,"United Kingdom",3256.16,172
14757,"United Kingdom",2040.00,96
14758,"United Kingdom",6007.84,288
14759,"United Kingdom",6949.28,436
14760,"United Kingdom",492.80,28
14761,"United Kingdom",1281.60,52
14762,"United Kingdom",1268.08,88
14764,"United Kingdom",1113.20,24
14765,"United Kingdom",1075.84,168
14766,"United Kingdom",11720.40,636
14768,"United Kingdom",770.40,20
14769,"United Kingdom",47835.28,4808
14770,"United Kingdom",3857.76,224
14772,"United Kingdom",723.04,48
14775,"United Kingdom",4672.56,272
14776,"United Kingdom",10213.20,472
14778,"United Kingdom",3348.24,168
14779,"United Kingdom",1544.60,164
14780,"United Kingdom",2568.92,144
14782,"United Kingdom",800.40,24
14784,"United Kingdom",1259.80,64
14785,"United Kingdom",309.60,12
14788,"United Kingdom",2777.76,124
14789,"United Kingdom",790.56,24
14790,"United Kingdom",3310.24,204
14792,"United Kingdom",24.80,8
14793,"United Kingdom",1035.96,64
14794,"United Kingdom",5957.56,352
14795,"United Kingdom",525.80,24
14796,"United Kingdom",36871.32,5040
14798,"United Kingdom",765.76,52
14799,"United Kingdom",663.80,56
14800,"United Kingdom",19615.53,1725
14801,"United Kingdom",806.24,248
14803,"United Kingdom",3382.20,176
14804,"United Kingdom",1493.08,52
14805,"United Kingdom",2235.40,196
14806,"United Kingdom",893.36,52
14808,"United Kingdom",11213.20,972
14810,"United Kingdom",10249.92,1217
14813,"United Kingdom",852.90,160
14815,"United Kingdom",3464.40,232
14816,"United Kingdom",1087.40,16
14817,"United Kingdom",4914.76,276
14818,"United Kingdom",2838.80,212
14819,"United Kingdom",1088.28,52
14820,"United Kingdom",2387.56,140
14821,"United Kingdom",195.20,8
14823,"United Kingdom",1478.52,316
14824,"United Kingdom",5222.04,136
14825,"United Kingdom",10855.84,568
14828,"United Kingdom",8559.04,68
14829,"United Kingdom",3203.01,195
14830,"United Kingdom",855.68,180
14834,"United Kingdom",7603.84,304
14836,"United Kingdom",409.80,24
14837,"United Kingdom",7790.00,512
14840,"United Kingdom",251.40,16
14841,"United Kingdom",14449.96,604
14842,"United Kingdom",13177.48,676
14844,"United Kingdom",14002.24,584
14847,"United Kingdom",1918.00,76
14849,"United Kingdom",36733.24,1789
14850,"United Kingdom",1303.00,84
14851,"United Kingdom",2045.40,112
14852,"United Kingdom",13091.16,668
14853,"United Kingdom",1903.20,36
14854,"United Kingdom",11755.84,552
14855,"United Kingdom",3242.60,88
14856,"United Kingdom",6019.12,300
14857,"United Kingdom",5996.28,300
14859,"United Kingdom",6915.36,284
14860,"United Kingdom",722.08,48
14861,"United Kingdom",503.16,24
14862,"United Kingdom",3591.60,208
14863,"United Kingdom",1205.76,48
14865,"United Kingdom",246.00,19
14866,"United Kingdom",65790.56,468
14867,"United Kingdom",3136.32,160
14868,"United Kingdom",12752.36,628
14869,"United Kingdom",3671.64,340
14870,"United Kingdom",1309.00,52
14871,"United Kingdom",2334.80,432
14873,"United Kingdom",2138.72,116
14875,"United Kingdom",6917.76,228
14878,"United Kingdom",6560.08,544
14880,"United Kingdom",2951.16,196
14881,"United Kingdom",1049.44,72
14882,"United Kingdom",2358.80,44
14883,"United Kingdom",3581.96,240
14885,"United Kingdom",3541.28,68
14886,"United Kingdom",1855.20,92
14887,"United Kingdom",10312.00,32
14888,"United Kingdom",1798.80,100
14889,"United Kingdom",543.60,40
14890,"United Kingdom",543.40,32
14891,"United Kingdom",2349.52,140
14893,"United Kingdom",5311.80,308
14894,"United Kingdom",2783.80,100
14895,"United Kingdom",50750.28,2300
14896,"United Kingdom",2238.88,188
14897,"United Kingdom",6059.64,248
14898,"United Kingdom",5842.34,539
14901,"United Kingdom",7110.39,459
14902,"United Kingdom",2024.32,116
14903,"United Kingdom",12811.88,1572
14904,"United Kingdom",4101.76,276
14905,"United Kingdom",3117.40,76
14907,"United Kingdom",16065.68,732
14908,"United Kingdom",1223.60,44
14910,"United Kingdom",2108.20,144
14911,"EIRE",639851.09,25098
14912,"Italy",3922.60,116
14913,"United Kingdom",5459.32,364
14915,"United Kingdom",1388.32,56
14916,"United Kingdom",5661.12,336
14918,"United Kingdom",7331.00,200
14920,"United Kingdom",4394.08,256
14921,"United Kingdom",5317.08,316
14923,"United Kingdom",3658.60,212
14924,"United Kingdom",1360.20,48
14929,"United Kingdom",965.12,48
14930,"Channel Islands",11590.40,632
14931,"Channel Islands",5319.92,176
14932,"Channel Islands",1454.12,68
14934,"Channel Islands",8424.40,392
14935,"Channel Islands",7138.84,40
14936,"Channel Islands",36558.32,1648
14937,"Channel Islands",8397.92,164
14944,"United Kingdom",27359.16,780
14946,"United Kingdom",807.20,24
14947,"United Kingdom",1163.28,56
14948,"United Kingdom",4592.68,264
14950,"United Kingdom",2016.00,92
14951,"United Kingdom",1246.76,80
14952,"United Kingdom",35389.00,612
14953,"United Kingdom",1238.24,244
14954,"United Kingdom",1413.44,360
14957,"United Kingdom",285.96,52
14958,"United Kingdom",2070.32,172
14959,"United Kingdom",2841.68,240
14960,"United Kingdom",1051.00,124
14961,"United Kingdom",32582.92,1416
14962,"United Kingdom",506.80,20
14963,"United Kingdom",7770.44,932
14964,"United Kingdom",824.84,52
14965,"United Kingdom",3238.92,396
14966,"United Kingdom",770.28,156
14967,"United Kingdom",1855.20,24
14968,"United Kingdom",650.44,164
14970,"United Kingdom",6781.44,144
14971,"United Kingdom",4848.68,704
14972,"United Kingdom",509.08,76
14973,"United Kingdom",5297.64,132
14974,"United Kingdom",489.56,96
14975,"United Kingdom",1119.76,44
14976,"United Kingdom",3692.44,324
14978,"United Kingdom",7884.08,900
14981,"United Kingdom",474.48,36
14984,"United Kingdom",903.08,172
14985,"United Kingdom",1242.80,364
14987,"United Kingdom",1958.40,24
14988,"United Kingdom",1682.68,176
14995,"United Kingdom",1018.72,268
14997,"United Kingdom",2468.00,112
14998,"United Kingdom",1832.08,328
15000,"United Kingdom",2287.88,344
15002,"United Kingdom",8094.60,528
15004,"United Kingdom",5983.28,704
15005,"United Kingdom",29747.28,5112
15006,"United Kingdom",2403.96,612
15007,"United Kingdom",693.64,52
15009,"United Kingdom",5471.08,796
15010,"United Kingdom",1506.96,96
15012,"United Kingdom",2241.35,649
15014,"United Kingdom",1057.68,144
15016,"United Kingdom",779.00,88
15017,"United Kingdom",543.92,84
15018,"United Kingdom",2038.92,128
15019,"United Kingdom",1165.60,312
15021,"United Kingdom",9130.76,2132
15022,"United Kingdom",3836.52,568
15023,"United Kingdom",31807.56,2554
15024,"United Kingdom",7624.84,700
15025,"United Kingdom",1637.48,328
15026,"United Kingdom",2178.00,292
15027,"United Kingdom",4533.40,156
15028,"United Kingdom",2998.44,204
15030,"United Kingdom",2378.40,32
15031,"United Kingdom",3204.56,484
15032,"United Kingdom",22054.00,236
15033,"United Kingdom",11646.48,2260
15034,"United Kingdom",19250.80,1732
15035,"United Kingdom",1249.72,128
15036,"United Kingdom",2091.68,540
15038,"United Kingdom",3325.05,612
15039,"United Kingdom",88629.88,6676
15041,"United Kingdom",807.76,304
15042,"United Kingdom",636.20,24
15043,"United Kingdom",2148.00,12
15044,"United Kingdom",34162.16,1984
15045,"United Kingdom",2942.64,48
15046,"United Kingdom",26803.88,936
15047,"United Kingdom",1487.28,96
15048,"United Kingdom",1597.76,416
15049,"United Kingdom",484.68,12
15050,"United Kingdom",7760.76,328
15051,"United Kingdom",6832.40,668
15052,"United Kingdom",896.72,128
15053,"United Kingdom",2831.76,296
15054,"United Kingdom",1263.40,484
15057,"United Kingdom",6476.40,112
15058,"United Kingdom",9529.60,1212
15059,"United Kingdom",6188.60,1056
15060,"United Kingdom",1238.60,512
15061,"United Kingdom",237197.18,1777
15062,"United Kingdom",3951.44,228
15063,"United Kingdom",2626.40,28
15065,"United Kingdom",14299.92,700
15066,"United Kingdom",4069.72,192
15067,"United Kingdom",8278.08,392
15068,"United Kingdom",2456.96,448
15069,"United Kingdom",5354.16,336
15070,"United Kingdom",531.00,5
15071,"United Kingdom",4182.68,116
15073,"United Kingdom",4293.04,224
15074,"United Kingdom",3231.88,180
15075,"United Kingdom",3606.52,124
15076,"United Kingdom",3881.40,220
15078,"United Kingdom",49449.80,2228
15079,"United Kingdom",5120.68,256
15081,"United Kingdom",2489.60,156
15083,"United Kingdom",352.80,20
15087,"United Kingdom",1297.36,64
15088,"United Kingdom",4787.88,240
15089,"United Kingdom",11110.16,656
15090,"United Kingdom",1596.08,96
15091,"United Kingdom",2168.84,136
15092,"United Kingdom",2047.64,116
15093,"United Kingdom",19720.29,477
15095,"United Kingdom",5690.80,196
15096,"United Kingdom",997.56,52
15097,"United Kingdom",1152.12,112
15098,"United Kingdom",319332.00,24
15099,"United Kingdom",1783.52,100
15100,"United Kingdom",3854.40,13
15101,"United Kingdom",1270.12,32
15103,"United Kingdom",3071.92,156
15104,"United Kingdom",4820.96,320
15105,"United Kingdom",11391.00,476
15106,"United Kingdom",6131.72,424
15107,"United Kingdom",1535.60,77
15108,"European Community",5311.00,248
15109,"United Kingdom",2205.40,128
15110,"United Kingdom",4308.40,160
15111,"United Kingdom",7305.78,393
15113,"United Kingdom",17464.32,456
15114,"United Kingdom",11498.24,820
15115,"United Kingdom",1429.80,88
15116,"United Kingdom",6131.00,212
15117,"United Kingdom",7519.52,400
15118,"United Kingdom",979.20,4
15119,"United Kingdom",1065.60,56
15120,"United Kingdom",1476.08,88
15121,"United Kingdom",1910.08,116
15122,"United Kingdom",7818.20,376
15123,"United Kingdom",9473.24,460
15124,"United Kingdom",884.76,68
15125,"United Kingdom",59660.16,616
15127,"United Kingdom",1935.72,72
15128,"United Kingdom",6280.00,432
15129,"United Kingdom",14521.20,360
15130,"United Kingdom",1361.24,92
15132,"United Kingdom",4319.72,224
15133,"United Kingdom",3989.68,120
15134,"United Kingdom",7075.72,348
15135,"United Kingdom",556.20,36
15136,"United Kingdom",5766.80,304
15139,"United Kingdom",756.64,56
15140,"United Kingdom",10865.08,372
15142,"United Kingdom",2246.96,116
15143,"United Kingdom",1037.80,56
15144,"United Kingdom",27977.36,928
15145,"United Kingdom",5015.72,284
15146,"United Kingdom",5559.44,380
15147,"United Kingdom",2589.20,116
15148,"United Kingdom",1442.76,92
15149,"United Kingdom",2154.00,96
15150,"United Kingdom",23801.80,1524
15152,"United Kingdom",21200.00,1208
15153,"United Kingdom",1477.80,96
15154,"United Kingdom",1405.64,364
15156,"United Kingdom",4025.72,232
15157,"United Kingdom",8282.84,524
15158,"United Kingdom",1725.60,32
15159,"United Kingdom",86487.52,3184
15160,"United Kingdom",632.64,16
15163,"United Kingdom",1346.08,132
15164,"United Kingdom",3748.84,456
15165,"United Kingdom",2644.25,145
15167,"United Kingdom",662.20,168
15168,"United Kingdom",426.24,20
15171,"United Kingdom",5158.00,20
15172,"United Kingdom",7385.88,492
15174,"United Kingdom",543.00,44
15175,"United Kingdom",896.56,92
15178,"United Kingdom",162.00,12
15179,"United Kingdom",9318.20,400
15180,"United Kingdom",350.00,24
15181,"United Kingdom",2757.92,64
15182,"United Kingdom",2998.20,136
15184,"United Kingdom",1910.64,276
15185,"United Kingdom",1242.48,84
15186,"United Kingdom",1787.24,80
15187,"United Kingdom",22076.80,424
15189,"United Kingdom",72162.52,944
15192,"United Kingdom",4218.08,208
15193,"United Kingdom",2546.88,100
15194,"United Kingdom",31660.80,1308
15195,"United Kingdom",15444.00,4
15197,"United Kingdom",4594.44,140
15198,"United Kingdom",774.56,40
15199,"United Kingdom",5074.80,52
15201,"United Kingdom",5666.00,308
15203,"United Kingdom",8746.40,652
15204,"United Kingdom",1345.52,40
15205,"United Kingdom",2971.36,168
15206,"United Kingdom",1681.20,36
15208,"United Kingdom",3810.48,176
15210,"United Kingdom",1444.72,88
15211,"United Kingdom",4064.20,236
15212,"United Kingdom",407.20,20
15213,"United Kingdom",1379.40,100
15214,"United Kingdom",7291.36,472
15215,"United Kingdom",3071.36,148
15216,"United Kingdom",386.40,8
15218,"United Kingdom",27295.56,748
15219,"United Kingdom",1579.80,40
15220,"United Kingdom",8102.48,520
15221,"United Kingdom",1946.60,24
15222,"United Kingdom",2920.00,24
15223,"United Kingdom",3023.00,80
15224,"United Kingdom",1535.52,64
15225,"United Kingdom",1942.40,104
15226,"United Kingdom",740.04,40
15227,"United Kingdom",5981.00,276
15228,"United Kingdom",15235.24,564
15230,"United Kingdom",2028.00,116
15232,"United Kingdom",2550.24,128
15234,"United Kingdom",959.60,68
15235,"United Kingdom",9829.74,615
15236,"United Kingdom",1502.60,80
15237,"United Kingdom",6398.32,448
15238,"United Kingdom",4800.84,228
15239,"United Kingdom",3737.64,236
15240,"United Kingdom",7587.96,352
15241,"United Kingdom",7445.76,464
15243,"United Kingdom",1440.32,100
15244,"United Kingdom",3125.08,156
15245,"United Kingdom",10908.56,396
15246,"United Kingdom",2414.20,152
15247,"United Kingdom",2340.80,36
15249,"United Kingdom",31600.32,1612
15251,"United Kingdom",56605.16,588
15252,"United Kingdom",3396.32,200
15253,"United Kingdom",4675.40,264
15254,"United Kingdom",1497.20,88
15255,"United Kingdom",4437.20,224
15256,"United Kingdom",459.80,28
15257,"United Kingdom",1268.60,28
15258,"United Kingdom",2859.28,152
15260,"United Kingdom",9000.74,375
15261,"United Kingdom",1169.04,88
15262,"United Kingdom",715.80,40
15263,"United Kingdom",626.04,48
15264,"United Kingdom",1687.60,104
15265,"United Kingdom",6537.56,360
15266,"United Kingdom",537.20,28
15267,"United Kingdom",7618.24,48
15269,"United Kingdom",1635.20,8
15270,"United Kingdom",10536.76,188
15271,"United Kingdom",11650.44,1224
15272,"United Kingdom",3084.56,268
15274,"United Kingdom",3156.88,204
15275,"United Kingdom",2885.04,188
15276,"United Kingdom",635.20,244
15277,"United Kingdom",1023.60,48
15279,"United Kingdom",1241.64,84
15280,"United Kingdom",452.48,64
15281,"United Kingdom",10592.52,624
15286,"United Kingdom",962.20,12
15287,"United Kingdom",1946.76,80
15288,"United Kingdom",10916.56,408
15289,"United Kingdom",3879.12,240
15290,"United Kingdom",34886.16,880
15291,"United Kingdom",21622.00,442
15292,"United Kingdom",826.96,112
15296,"United Kingdom",17469.56,912
15297,"United Kingdom",2769.00,168
15298,"United Kingdom",25647.60,868
15299,"United Kingdom",19863.05,31
15300,"United Kingdom",2458.56,136
15301,"United Kingdom",21677.08,1056
15303,"United Kingdom",2945.28,152
15304,"United Kingdom",2777.60,92
15306,"United Kingdom",4819.80,240
15307,"United Kingdom",892.80,52
15308,"United Kingdom",1241.88,76
15311,"United Kingdom",272090.08,10654
15312,"United Kingdom",4643.40,216
15313,"United Kingdom",208.00,4
15314,"United Kingdom",1372.84,104
15315,"United Kingdom",2402.00,156
15316,"United Kingdom",660.00,4
15318,"United Kingdom",1250.48,132
15319,"United Kingdom",928.00,72
15320,"United Kingdom",1215.88,168
15321,"United Kingdom",12403.24,424
15322,"United Kingdom",3066.16,188
15325,"United Kingdom",683.96,204
15326,"United Kingdom",1246.84,116
15327,"United Kingdom",1104.60,56
15329,"United Kingdom",4466.80,248
15330,"United Kingdom",2859.84,52
15332,"Lithuania",8242.30,174
15333,"United Kingdom",4114.24,64
15334,"United Kingdom",1482.48,424
15335,"United Kingdom",744.40,160
15339,"United Kingdom",2503.08,368
15341,"United Kingdom",8362.88,72
15342,"United Kingdom",1746.76,100
15343,"United Kingdom",1608.80,96
15344,"United Kingdom",2613.76,116
15345,"United Kingdom",1653.96,84
15346,"United Kingdom",1009.68,68
15347,"United Kingdom",806.40,20
15348,"United Kingdom",632.16,36
15349,"United Kingdom",2120.84,320
15350,"United Kingdom",578.25,25
15351,"United Kingdom",9886.04,1136
15353,"United Kingdom",3281.20,272
15355,"United Kingdom",1108.20,56
15356,"United Kingdom",12659.56,2344
15358,"United Kingdom",38422.56,2480
15360,"United Kingdom",1838.12,56
15361,"United Kingdom",1675.68,28
15363,"United Kingdom",1630.00,80
15364,"United Kingdom",3901.56,132
15365,"United Kingdom",11134.48,516
15366,"United Kingdom",2464.04,180
15367,"United Kingdom",8459.56,416
15368,"United Kingdom",1787.76,16
15370,"United Kingdom",9795.96,396
15372,"United Kingdom",10504.16,140
15373,"United Kingdom",10488.10,572
15374,"United Kingdom",772.80,16
15376,"United Kingdom",5666.72,528
15379,"United Kingdom",16416.84,836
15380,"United Kingdom",7196.24,152
15381,"United Kingdom",2387.40,32
15382,"United Kingdom",28372.20,1460
15384,"United Kingdom",3043.64,184
15385,"United Kingdom",2124.80,64
15386,"United Kingdom",1576.56,124
15388,"Canada",642.56,48
15389,"United Kingdom",2000.00,4
15392,"United Kingdom",6870.20,364
15393,"United Kingdom",927.44,48
15394,"United Kingdom",9941.36,388
15395,"United Kingdom",483.80,32
15396,"United Kingdom",1152.72,56
15397,"United Kingdom",376.00,24
15398,"United Kingdom",6811.08,364
15399,"United Kingdom",3451.48,208
15400,"United Kingdom",2864.80,48
15402,"United Kingdom",2861.88,180
15405,"United Kingdom",1396.40,32
15406,"United Kingdom",2158.32,232
15407,"United Kingdom",4521.92,684
15408,"United Kingdom",1209.12,156
15410,"United Kingdom",14550.96,512
15411,"United Kingdom",6080.36,452
15412,"United Kingdom",1601.72,52
15414,"United Kingdom",3232.40,164
15415,"United Kingdom",2577.64,208
15416,"United Kingdom",17225.76,840
15417,"United Kingdom",2465.60,136
15419,"United Kingdom",543.44,32
15421,"United Kingdom",4966.24,268
15422,"United Kingdom",458.80,28
15423,"United Kingdom",174.00,8
15424,"United Kingdom",1691.76,76
15426,"United Kingdom",6824.47,1370
15427,"United Kingdom",6361.88,1320
15428,"United Kingdom",445.92,28
15429,"United Kingdom",1995.16,392
15432,"United Kingdom",756.16,44
15433,"United Kingdom",2397.20,180
15434,"United Kingdom",4368.72,232
15435,"United Kingdom",597.16,116
15436,"United Kingdom",4779.56,1404
15437,"United Kingdom",829.84,188
15438,"United Kingdom",626.32,100
15440,"United Kingdom",1574.92,256
15442,"United Kingdom",2376.00,8
15443,"United Kingdom",14234.12,1656
15444,"United Kingdom",6346.48,1000
15445,"United Kingdom",454.00,20
15447,"United Kingdom",661.48,40
15448,"United Kingdom",2196.16,124
15449,"United Kingdom",4098.48,252
15450,"United Kingdom",2116.96,148
15452,"United Kingdom",2321.32,252
15453,"United Kingdom",6099.00,1260
15454,"United Kingdom",716.40,100
15456,"United Kingdom",1909.48,260
15457,"United Kingdom",1190.88,268
15458,"United Kingdom",646.56,28
15460,"United Kingdom",905.84,240
15462,"United Kingdom",998.40,48
15463,"United Kingdom",626.96,32
15464,"United Kingdom",4350.20,664
15465,"United Kingdom",30770.23,403
15466,"United Kingdom",1673.64,264
15467,"United Kingdom",2615.20,256
15468,"United Kingdom",2245.56,116
15469,"United Kingdom",2647.04,116
15471,"United Kingdom",2288.32,332
15472,"United Kingdom",1752.48,336
15473,"United Kingdom",8524.80,52
15475,"United Kingdom",2069.24,128
15478,"United Kingdom",7418.48,220
15480,"Malta",3988.80,200
15482,"United Kingdom",53893.36,480
15483,"United Kingdom",1075.28,392
15484,"United Kingdom",15268.24,808
15485,"United Kingdom",11270.25,371
15488,"United Kingdom",670.56,12
15489,"United Kingdom",6044.36,260
15491,"United Kingdom",13894.64,692
15492,"United Kingdom",3057.04,164
15493,"United Kingdom",8747.40,1292
15494,"United Kingdom",5594.12,544
15497,"United Kingdom",5773.60,68
15498,"United Kingdom",56131.56,2168
15500,"United Kingdom",5160.64,308
15502,"United Kingdom",45411.12,948
15503,"United Kingdom",664.96,308
15504,"United Kingdom",211.32,52
15505,"United Kingdom",14527.36,392
15506,"United Kingdom",4149.04,696
15507,"United Kingdom",2181.04,204
15508,"United Kingdom",4304.56,416
15510,"United Kingdom",1000.00,4
15511,"United Kingdom",3957.72,692
15512,"United Kingdom",545.20,32
15513,"United Kingdom",68548.24,1440
15514,"United Kingdom",17117.24,748
15516,"United Kingdom",255.52,64
15517,"United Kingdom",1135.32,120
15518,"United Kingdom",10034.36,1016
15520,"United Kingdom",1474.80,76
15521,"United Kingdom",14088.40,892
15522,"United Kingdom",2040.12,280
15523,"United Kingdom",1727.24,44
15524,"United Kingdom",1760.00,4
15525,"United Kingdom",4498.08,951
15526,"United Kingdom",593.76,16
15527,"United Kingdom",10986.92,720
15528,"United Kingdom",917.32,104
15529,"United Kingdom",17764.28,2944
15530,"United Kingdom",6776.40,484
15531,"United Kingdom",8957.00,1008
15532,"United Kingdom",7027.52,1096
15533,"United Kingdom",3264.96,336
15535,"United Kingdom",2292.60,316
15537,"United Kingdom",458.68,100
15539,"United Kingdom",2194.64,168
15540,"United Kingdom",853.20,60
15541,"United Kingdom",426.08,140
15543,"United Kingdom",528.04,116
15544,"United Kingdom",18141.70,1244
15545,"United Kingdom",1595.46,412
15547,"United Kingdom",21669.20,3052
15549,"United Kingdom",7896.44,504
15550,"United Kingdom",2388.76,264
15551,"United Kingdom",1766.08,120
15552,"United Kingdom",368.28,72
15553,"United Kingdom",2036.04,248
15554,"United Kingdom",868.80,56
15555,"United Kingdom",22476.42,4092
15556,"United Kingdom",1246.76,136
15557,"United Kingdom",2102.80,88
15561,"United Kingdom",3721.24,144
15562,"United Kingdom",538.20,4
15563,"United Kingdom",5937.76,476
15565,"United Kingdom",815.04,36
15567,"United Kingdom",744.04,28
15568,"United Kingdom",3641.96,240
15569,"United Kingdom",9341.60,160
15570,"United Kingdom",19418.03,1485
15571,"United Kingdom",2940.80,252
15572,"United Kingdom",11406.96,968
15573,"United Kingdom",2569.36,440
15574,"United Kingdom",3250.25,817
15576,"United Kingdom",4979.28,208
15577,"United Kingdom",1378.92,180
15578,"United Kingdom",508.40,52
15579,"United Kingdom",1491.40,220
15581,"United Kingdom",14862.28,620
15582,"United Kingdom",2917.64,192
15584,"United Kingdom",3241.32,548
15585,"United Kingdom",2278.04,144
15587,"United Kingdom",3980.16,40
15589,"United Kingdom",1984.92,120
15592,"United Kingdom",1623.92,100
15593,"United Kingdom",799.20,20
15594,"United Kingdom",7546.72,436
15596,"United Kingdom",6164.96,336
15597,"United Kingdom",1461.48,96
15598,"United Kingdom",1164.32,68
15599,"United Kingdom",3416.72,236
15601,"United Kingdom",30695.34,1826
15602,"United Kingdom",6051.64,220
15603,"United Kingdom",332.16,12
15604,"United Kingdom",925.56,72
15605,"United Kingdom",5342.97,300
15606,"United Kingdom",11848.64,316
15607,"United Kingdom",419.04,52
15608,"United Kingdom",5269.76,296
15609,"United Kingdom",1193.92,64
15610,"United Kingdom",579.20,32
15611,"United Kingdom",6436.60,176
15612,"United Kingdom",780.60,24
15615,"United Kingdom",46668.56,1936
15618,"United Kingdom",3350.36,192
